year,region,season,lead_month,sumDry_for,normal_for,sumMonsoon_for,sumDry_obs,normal_obs,sumMonsoon_obs,avgPCP_mmDay,antecedent_3m_for,antecedent_2m_for,antecedent_1m_for,antecedent_3m_obs,antecedent_2m_obs,antecedent_1m_obs,sumq_for,sumq_obs,sumtclw_for,sumtclw_obs,sumtcwv_for,sumtcwv_obs,sumtprate_for,sumtprate_obs,phase_soi,soi,dsst3.4,phase_nino,mei,phase_mei,ant_soi_obs,ant_soi_for,ant_mei_obs,ant_mei_for,ant_dsst3.4_obs,ant_dsst3.4_for
1989,NM_South,AS,7.0,7.32,30.36,24.32,10,17,34,2.021243,1.3744387e-08,1.6655395499999998e-08,2.3860787e-08,8.050938180562499e-09,8.394434061515624e-09,6.320775674379629e-09,0.0191598165,0.0189983995757077,0.109191437,0.0690193681915206,49.5623,47.14605510115915,4.7659022000000004e-08,4.7910903420223385e-08,,,,,,,-0.3,1.1,-0.66,-1.24,-0.33,-1.05
1990,NM_South,AS,7.0,6.76,28.76,26.48,0,29,32,2.3889577,1.45305e-08,1.57957525e-08,1.6847771e-08,7.643357247192901e-09,8.20467535182986e-09,8.744740174903936e-09,0.019200793,0.0196636872115579,0.1100590519999999,0.080031934067533,49.917158,48.54437407029143,4.3741091e-08,6.289555732426506e-08,,,,,,,-0.2,-0.4,0.02,0.61,0.42,0.2
1991,NM_South,AS,7.0,6.68,28.48,26.84,4,15,42,2.9794141,1.3919482833333334e-08,1.510824275e-08,2.0174989e-08,6.799251892601467e-09,4.956797070691551e-09,4.570565068216435e-09,0.019299059,0.0209222288801149,0.109875377,0.1090930165036679,50.447025,51.0784685931526,4.6964457e-08,8.076553071663196e-08,,,,,,,-0.4,-0.7,0.37,0.2,0.69,0.05
1992,NM_South,AS,7.0,9.56,31.08,21.36,13,21,27,1.20115288,1.739925e-08,1.72877765e-08,1.8939106e-08,1.0117231569136958e-08,9.660678177801504e-09,6.534896268916667e-09,0.018297953,0.0171542893257982,0.101755791,0.0411964282763517,47.32016,42.55436473786088,4.0678437e-08,2.3304424097024303e-08,,,,,,,0.4,-2.0,-0.02,1.71,0.07,1.38
1993,NM_South,AS,7.0,6.88,35.28,19.84,9,19,33,1.7632583,1.5256816666666664e-08,1.6607931e-08,1.9593342e-08,1.0388301775925926e-08,8.342324305460648e-09,8.495784093665512e-09,0.0183868199999999,0.0181600092503824,0.1077961329999999,0.0561160353721252,48.1138,45.86378456786646,4.1730937e-08,3.622087162585185e-08,,,,,,,-0.9,-0.5,0.6,0.77,0.15,0.4
1994,NM_South,AS,7.0,6.4,31.12,24.48,14,17,30,1.28638045,1.647660533333333e-08,1.7402896999999997e-08,1.9089297e-08,6.5805210002638895e-09,8.302553313229745e-09,1.3617117145203705e-08,0.019069447,0.0171916143744249,0.109301187,0.0586242627500354,49.550491,45.4664651624857,4.7385164e-08,2.9209584294149308e-08,,,,,,,-1.2,-0.7,0.87,-0.23,0.54,0.11
1995,NM_South,AS,7.0,9.08,28.64,24.28,3,24,34,1.91958645,1.4184694333333332e-08,1.6500441e-08,2.147182e-08,6.833743041707947e-09,6.654151856010417e-09,7.666332216731482e-09,0.0190003075,0.0192580706131312,0.1070174,0.0799539289637927,49.374719,48.89340210689591,4.5032511e-08,4.4370539046869214e-08,,,,,,,0.3,0.8,-0.7,0.17,-0.61,0.48
1996,NM_South,AS,7.0,7.52,28.08,26.4,9,24,28,2.3482325,1.2776413666666669e-08,1.4902734e-08,2.2110392e-08,2.9080648994656636e-09,2.4188855209971063e-09,1.5269076757569442e-09,0.019316449,0.0184900775819415,0.1098394,0.0770738407003022,49.655611,45.51127888305352,4.8671355000000004e-08,5.00773033996331e-08,,,,,,,0.7,1.1,-0.64,-0.66,-0.2,-0.56
1997,NM_South,AS,7.0,7.0,27.520000000000003,27.48,0,21,40,2.2142484,1.4583982e-08,1.6835661e-08,1.9611331e-08,1.0900733506995757e-08,1.1058602729403936e-08,3.3653260958576383e-09,0.019100781,0.0198495083028319,0.112279281,0.0793896600587054,50.304164,50.70166502928159,4.5195641e-08,4.1665996795958346e-08,,,,,,,-1.4,-0.4,2.26,-0.3,1.91,-0.2
1998,NM_South,AS,7.0,6.56,26.04,29.4,2,35,24,1.122703835,1.3637325333333332e-08,1.47957115e-08,1.927708e-08,6.954835095975832e-09,9.92401035363426e-09,1.2998170318057872e-08,0.019517802,0.0180375181186172,0.108946647,0.0490881045449021,51.529207,44.450672276814686,4.4713989e-08,2.7747756423862268e-08,,,,,,,1.2,-2.4,-1.82,2.27,-1.25,1.38
1999,NM_South,AS,7.0,8.040000000000001,27.24,26.72,3,32,26,1.70281885,1.1683455333333336e-08,1.5378094e-08,2.1299348e-08,8.888405471515804e-09,8.322295335347782e-09,1.6600056341732638e-08,0.019193937,0.0184940983412393,0.1110960769999999,0.0673866075842343,49.60174,46.136220636816816,4.5408344e-08,4.323147028236458e-08,,,,,,,0.4,1.3,-1.03,-1.15,-1.19,-0.9
2000,NM_South,AS,7.0,9.6,27.6,24.8,22,27,12,0.4865953899999999,1.3368728333333332e-08,1.5324851e-08,2.0745658e-08,6.725659296587868e-09,9.637521474532986e-09,1.7211944248179397e-08,0.01887996,0.0142074768367363,0.102176855,0.0239878717700361,48.767721,38.89972934773315,4.4130163e-08,1.13917780474375e-08,,,,,,,0.7,1.3,-0.08,-1.37,-0.47,-0.93
2001,NM_South,AS,7.0,8.88,29.12,24.0,8,28,25,1.20279047,1.5259253666666664e-08,1.6687185e-08,1.8646988e-08,1.3748405418258874e-08,1.2456125553811922e-08,1.7012113663837965e-08,0.018702417,0.0169550677039088,0.106734165,0.0368297190199631,49.248065,42.90940446392853,4.2099898e-08,2.4436950447223377e-08,,,,,,,-0.4,0.9,0.38,-0.78,-0.1,-0.39
2002,NM_South,AS,7.0,6.880000000000001,31.0,24.12,11,35,15,1.87208915,1.3409580666666669e-08,1.5038786999999998e-08,1.7615216e-08,7.0453193640142755e-09,6.91567625946875e-09,8.82669252253125e-09,0.018912745,0.0165047666670758,0.105547026,0.0565601435154756,49.611841,41.8700746725492,4.412591e-08,2.7859149635868056e-08,,,,,,,-1.0,-0.2,1.01,-0.2,0.81,0.09
2003,NM_South,AS,7.0,9.88,32.480000000000004,19.64,8,39,14,0.9720509,1.4440690166666668e-08,1.642216275e-08,2.0773971e-08,5.934390632973706e-09,8.733290949868055e-09,6.236872080379629e-09,0.017957754,0.0168873909235273,0.09832203,0.0457924917305562,48.126171,43.125376310326125,3.2977262e-08,1.9819555466075232e-08,,,,,,,0.1,-0.3,0.05,0.53,0.2,0.45
2004,NM_South,AS,7.0,10.28,31.4,20.32,13,26,22,2.20293095,1.5650779833333332e-08,1.786413425e-08,2.3600583e-08,1.1579728984748844e-08,1.5206120367272572e-08,1.4755210286523151e-08,0.0182444329999999,0.0176603788979841,0.098995933,0.0634222620879118,48.076168,41.73786316276055,3.7768707e-08,6.171350374997454e-08,,,,,,,-0.3,0.4,0.77,-0.43,0.7,0.21
2005,NM_South,AS,7.0,9.52,22.200000000000003,30.28,7,26,28,2.2982466,1.3142208333333334e-08,1.3880140000000001e-08,1.6905226e-08,1.5326963733277783e-08,1.6998483634032986e-08,1.2700260908719906e-08,0.019959231,0.0186083379147441,0.108633463,0.0650875819432444,51.349218,46.97581014334909,4.5993294e-08,4.1564589374209495e-08,,,,,,,-0.3,0.3,0.01,0.83,-0.1,0.53
2006,NM_South,AS,7.0,9.36,28.28,24.360000000000003,14,4,43,3.71709935,1.2386797e-08,1.4490415e-08,1.6886318e-08,2.194922610200617e-09,2.6952738306429396e-09,3.81009548949537e-09,0.0189508909999999,0.0201116478064115,0.103733747,0.1090587436109878,49.511971,48.5713277463402,4.3115406e-08,8.177541549338541e-08,,,,,,,-1.0,1.8,0.59,-0.62,0.31,-0.71
2007,NM_South,AS,7.0,6.88,26.880000000000003,28.24,2,27,32,1.71208785,1.4296283833333333e-08,1.61915805e-08,2.05618e-08,1.08976727283723e-08,9.400588514321761e-09,1.51718587765625e-08,0.019709182,0.0197101819918371,0.1128828399999999,0.0602779983676419,50.76128,48.57452383440922,4.5960778e-08,2.920120541267014e-08,,,,,,,0.4,0.2,-0.9,-0.19,-0.72,-0.18
2008,NM_South,AS,7.0,11.32,27.36,23.32,6,21,34,2.1202306,1.2676033499999998e-08,1.4931289e-08,1.6617756e-08,3.642690028689815e-09,4.483476351462384e-09,4.969365392912037e-09,0.018380987,0.0194456400345677,0.102330096,0.0825139769554354,48.713765,46.10721233272366,4.1399823e-08,4.9561543071811355e-08,,,,,,,1.0,1.4,-1.01,-1.52,-0.13,-1.21
2009,NM_South,AS,7.0,6.640000000000001,32.120000000000005,23.24,11,34,16,1.3582817,1.3487308833333332e-08,1.551833275e-08,1.7255317e-08,2.7874893515907403e-09,3.877901300925347e-09,5.718299662197916e-09,0.018951407,0.0166279819355904,0.1101310329999999,0.0406242080601625,50.569799,42.10786362488463,4.2949015e-08,2.4084291360268523e-08,,,,,,,-0.2,0.4,0.56,-0.95,0.56,-0.7
2010,NM_South,AS,7.0,9.08,23.0,29.92,5,26,30,1.86483165,1.3473636e-08,1.47134755e-08,2.207484e-08,1.3701728544260033e-08,1.3116019859972222e-08,1.1805270109523149e-08,0.019603247,0.0194068987184867,0.104488604,0.0567604343002989,50.328232,48.00369489554792,3.924462e-08,2.8605099645997683e-08,,,,,,,1.8,-0.7,-2.38,1.33,-1.38,0.9
2011,NM_South,AS,7.0,9.8,28.64,23.56,15,23,23,1.2678847,1.06719e-08,1.2854496e-08,1.846593e-08,2.19006362413711e-09,2.9396674387470846e-09,5.415856474525036e-10,0.018587146,0.01578197817251,0.100858802,0.0417992199128116,49.56324,44.344090349446205,3.8348503e-08,2.1741360973783565e-08,,,,,,,0.4,2.5,-0.81,-1.75,-0.64,-0.92
2012,NM_South,AS,7.0,8.96,30.4,22.64,16,32,13,1.2594158,1.2924488e-08,1.4397824e-08,1.8410656e-08,3.637888432225309e-09,4.14206562594618e-09,3.445614145108796e-09,0.0183879139999999,0.0152870807138921,0.100314444,0.0473109179678612,49.725468000000006,41.70039283501798,3.2757381e-08,2.0549206830038198e-08,,,,,,,-0.2,0.7,-0.02,-0.58,0.47,-0.61
2013,NM_South,AS,7.0,7.36,29.76,24.88,5,19,37,3.0695996,1.2499437166666666e-08,1.5505436e-08,1.9307997e-08,3.090735993652724e-09,2.515271352818206e-09,7.65175525854005e-10,0.018916316,0.0185087611102213,0.110427512,0.086133194422468,50.082913000000005,46.6539945137323,4.5629127e-08,4.818442224991088e-08,,,,,,,0.2,1.5,-0.45,-0.12,-0.38,-0.25
2014,NM_South,AS,7.0,6.08,29.92,26.0,1,18,42,3.3524373,1.4058681833333334e-08,1.652330225e-08,1.9190331e-08,2.619988241453488e-09,3.798014978868055e-09,4.53722171109375e-09,0.019199919,0.0207092466596135,0.110701715,0.1386322057926924,50.835627,53.53492861487048,4.3502567e-08,7.340898755626853e-08,,,,,,,-0.7,-0.9,0.23,-0.05,-0.03,-0.28
2015,NM_South,AS,7.0,3.8,26.24,31.96,1,37,23,1.38614875,1.4878698666666666e-08,1.5430879e-08,2.003162e-08,9.951050419780863e-09,7.745931590792246e-09,8.324935256909723e-09,0.019997097,0.0180824726080211,0.114211808,0.0444998553102286,52.474768,47.93214818120276,4.8679067e-08,1.7422678856364583e-08,,,,,,,-1.4,-0.7,1.95,0.15,1.93,0.47
2016,NM_South,AS,7.0,7.84,29.32,24.84,5,20,36,3.0240891,1.4167271666666664e-08,1.3990764e-08,1.5956505e-08,2.558619630064819e-09,1.6204240276192191e-09,6.078132449051052e-10,0.019187656,0.0199655602185874,0.1079354459999999,0.0797128534366801,51.438712,49.42940129553834,3.8768755e-08,5.250511300330324e-08,,,,,,,0.7,-0.1,-0.27,1.32,-0.57,1.61
2017,NM_South,AS,7.0,8.92,27.44,25.64,3,31,27,2.86681585,1.3757298e-08,1.5731962e-08,1.9405537e-08,8.146147525600308e-09,4.430276193023148e-09,3.677697684188657e-09,0.019136912,0.0190225721405614,0.109405275,0.100039146444331,50.744994000000005,45.55574255588046,4.0422412e-08,6.840581968943981e-08,,,,,,,0.5,0.9,-0.73,-0.58,-0.16,0.03
2018,NM_South,AS,7.0,7.41,30.18,24.41,3,26,32,2.05599385,1.4165688666666669e-08,1.66455865e-08,1.964336e-08,3.699658770808256e-09,4.954501486723958e-09,2.521297260731481e-09,0.018825228,0.0193100404273399,0.108563349,0.0525709844448526,50.046738,46.96412159269667,4.4789555e-08,3.030549608007176e-08,,,,,,,-0.3,1.5,0.46,-0.8,0.09,-0.8
2019,NM_South,AS,7.0,6.61,28.880000000000003,26.51,1,39,21,1.3514391,1.5998887e-08,1.66387015e-08,2.0757517e-08,6.1351203210354945e-09,7.47387619588426e-09,1.1951670977028936e-08,0.0190859229999999,0.0185291609626194,0.107547291,0.049616935278958,51.00483,48.27599398929533,4.0014149e-08,2.200879650595949e-08,,,,,,,-0.1,-0.3,0.32,0.76,0.04,0.8
2020,NM_South,AS,7.0,8.200000000000001,27.69,26.11,15,44,2,0.736538,1.3991492666666669e-08,1.5596304500000002e-08,1.990236e-08,1.0954144093964892e-08,1.3533184856404517e-08,1.7856831174153936e-08,0.019134183,0.0137344975172365,0.107028365,0.0426849000054542,51.068853,37.28824652386392,3.8954084000000006e-08,1.1707306063724535e-08,,,,,,,1.1,-0.1,-0.96,0.13,-0.59,0.48
2021,NM_South,AS,7.0,9.21,27.55,25.23,8,27,26,1.8717066,1.3169322666666668e-08,1.5885021e-08,2.0979234e-08,4.882707098151235e-09,4.960412615439814e-09,4.8906842524374995e-09,0.019005605,0.0188339525208009,0.103805387,0.0508171034348344,49.832417,46.69217254669016,3.7094475000000004e-08,4.2693155842064825e-08,,,,,,,0.6,0.4,-1.29,-0.79,-0.53,-0.8
2022,NM_South,AS,7.0,7.08,28.52,26.39,3,23,35,2.2852193,1.2578839999999998e-08,1.4164018e-08,1.8998707e-08,,,,0.019412016,0.0190093836499887,0.111026128,0.0662597148729083,51.384349,48.319643420638,4.4081001e-08,4.344013886497916e-08,,,,,,,1.0,1.8,-1.75,-1.31,-0.97,-0.97
2023,NM_South,AS,7.0,10.37,27.16,24.47,16,28,17,1.2701886999999998,1.3586542666666669e-08,1.4470395e-08,1.7307256e-08,,,,0.018983375,0.0161522480959147,0.101790973,0.0371487996508162,51.05529,43.44159878582212,3.7775335000000003e-08,2.3362904098587966e-08,,,,,,,-0.8,0.2,0.51,-0.76,1.35,-0.11
1981,NM_South,AS,8.0,7.48,24.64,28.88,4,19,38,2.3901838,1.2295910666666669e-08,1.51771915e-08,2.1553742e-08,,,,0.019041017,0.0204204961306906,0.097559854,0.0797295100625226,48.132075,49.44385217945043,4.4587669e-08,7.5645288067478e-08,,,,,,,0.7,-1.3,-0.34,0.33,-0.32,-0.51
1982,NM_South,AS,8.0,3.52,21.6,35.88,1,12,48,1.8248452,1.2310584666666666e-08,1.33602565e-08,1.6768693e-08,,,,0.019479871,0.0202560010667175,0.118190538,0.0714948992298138,50.035044,51.06682570090116,5.2388616000000003e-08,5.443569911968519e-08,,,,,,,-1.7,0.6,1.91,-0.27,0.93,0.25
1983,NM_South,AS,8.0,4.36,22.68,33.96,3,17,41,1.0882806,1.4086674166666664e-08,1.46785905e-08,1.7066014e-08,,,,0.019971083,0.0193409142576903,0.119424815,0.0671584186647694,50.486404,51.58013266425351,4.9922205e-08,3.606781356484259e-08,,,,,,,0.1,-2.4,-0.17,2.61,-0.04,1.49
1984,NM_South,AS,8.0,6.6000000000000005,24.4,30.0,9,16,36,2.380817135,1.5012421166666667e-08,1.77385585e-08,2.2292708e-08,,,,0.018988099,0.0193554329994735,0.104186632,0.1191008382578667,48.001518,47.71044620548142,5.1345703e-08,9.10387854760706e-08,,,,,,,0.4,-0.2,-0.2,-0.16,-0.04,-0.39
1985,NM_South,AS,8.0,6.44,26.6,27.96,6,22,33,1.9456598,1.6162872666666664e-08,1.82335585e-08,2.2035325e-08,1.151836037336034e-08,1.1399783896523148e-08,1.538345422873611e-08,0.018811486,0.0194282527510764,0.104593199,0.0639157917425072,48.145124,47.89013484256208,4.6739758e-08,5.863977420754514e-08,,,,,,,1.0,0.8,-0.49,-0.6,-0.35,-0.67
1986,NM_South,AS,8.0,4.2,34.64,22.16,6,14,41,2.2645851,1.5461085e-08,1.7906522e-08,2.099101e-08,6.4384434825628865e-09,8.045734856903357e-09,6.4053105539699084e-09,0.018308651,0.0202414803245566,0.098354684,0.0707351377448784,46.965939000000006,48.45462487341982,4.1667455e-08,5.451007604022223e-08,,,,,,,-0.4,0.5,0.97,-0.4,0.51,-0.26
1987,NM_South,AS,8.0,6.16,20.48,34.36,4,31,26,1.9827388,1.6155644333333334e-08,1.71877445e-08,2.2537652e-08,1.3437258141376545e-08,1.4329465545013311e-08,7.458639257302083e-09,0.019591897,0.0186866347006543,0.105985264,0.0640927769603079,49.72921,45.66782632056775,4.7457568e-08,5.13203621178507e-08,,,,,,,-0.9,-1.3,1.46,1.57,1.76,1.13
1988,NM_South,AS,8.0,7.52,20.12,33.36,15,6,40,2.3251207000000003,1.52469485e-08,1.685456725e-08,2.1402878e-08,5.989924635112268e-09,7.431293113293403e-09,3.595458388565972e-09,0.019503068,0.0198175002582917,0.110120315,0.0817514736390856,49.520952,48.9078453810745,4.5413439e-08,6.28154988334109e-08,,,,,,,1.5,0.6,-1.81,0.17,-0.99,0.25
1989,NM_South,AS,8.0,6.84,22.96,31.2,10,17,34,2.021243,1.3744387e-08,1.6655395499999998e-08,2.3860787e-08,8.050938180562499e-09,8.394434061515624e-09,6.320775674379629e-09,0.019313154,0.0189983995757077,0.106722757,0.0690193681915206,48.336352,47.14605510115915,4.9612451e-08,4.7910903420223385e-08,,,,,,,-0.3,1.1,-0.66,-1.24,-0.33,-1.05
1990,NM_South,AS,8.0,4.0,24.68,32.32,0,29,32,2.3889577,1.45305e-08,1.57957525e-08,1.6847771e-08,7.643357247192901e-09,8.20467535182986e-09,8.744740174903936e-09,0.019819475,0.0196636872115579,0.103932915,0.080031934067533,48.706235,48.54437407029143,5.1565318e-08,6.289555732426506e-08,,,,,,,-0.2,-0.4,0.02,0.61,0.42,0.2
1991,NM_South,AS,8.0,3.16,17.52,40.32,4,15,42,2.9794141,1.3919482833333334e-08,1.510824275e-08,2.0174989e-08,6.799251892601467e-09,4.956797070691551e-09,4.570565068216435e-09,0.020835607,0.0209222288801149,0.116346243,0.1090930165036679,51.907755,51.0784685931526,5.7514982e-08,8.076553071663196e-08,,,,,,,-0.4,-0.7,0.37,0.2,0.69,0.05
1992,NM_South,AS,8.0,4.44,31.28,25.28,13,21,27,1.20115288,1.739925e-08,1.72877765e-08,1.8939106e-08,1.0117231569136958e-08,9.660678177801504e-09,6.534896268916667e-09,0.018598911,0.0171542893257982,0.103462293,0.0411964282763517,47.700861,42.55436473786088,4.6764e-08,2.3304424097024303e-08,,,,,,,0.4,-2.0,-0.02,1.71,0.07,1.38
1993,NM_South,AS,8.0,4.680000000000001,24.52,31.8,9,19,33,1.7632583,1.5256816666666664e-08,1.6607931e-08,1.9593342e-08,1.0388301775925926e-08,8.342324305460648e-09,8.495784093665512e-09,0.019270125,0.0181600092503824,0.110746421,0.0561160353721252,49.178764,45.86378456786646,5.674239000000001e-08,3.622087162585185e-08,,,,,,,-0.9,-0.5,0.6,0.77,0.15,0.4
1994,NM_South,AS,8.0,4.720000000000001,30.04,26.24,14,17,30,1.28638045,1.647660533333333e-08,1.7402896999999997e-08,1.9089297e-08,6.5805210002638895e-09,8.302553313229745e-09,1.3617117145203705e-08,0.018476867,0.0171916143744249,0.105350837,0.0586242627500354,48.697914,45.4664651624857,4.2804087e-08,2.9209584294149308e-08,,,,,,,-1.2,-0.7,0.87,-0.23,0.54,0.11
1995,NM_South,AS,8.0,7.48,23.880000000000003,29.64,3,24,34,1.91958645,1.4184694333333332e-08,1.6500441e-08,2.147182e-08,6.833743041707947e-09,6.654151856010417e-09,7.666332216731482e-09,0.0191744329999999,0.0192580706131312,0.1046413,0.0799539289637927,48.64585,48.89340210689591,3.9206295e-08,4.4370539046869214e-08,,,,,,,0.3,0.8,-0.7,0.17,-0.61,0.48
1996,NM_South,AS,8.0,6.720000000000001,27.880000000000003,26.4,9,24,28,2.3482325,1.2776413666666669e-08,1.4902734e-08,2.2110392e-08,2.9080648994656636e-09,2.4188855209971063e-09,1.5269076757569442e-09,0.018513077,0.0184900775819415,0.10628372,0.0770738407003022,48.322607000000005,45.51127888305352,4.5415231e-08,5.00773033996331e-08,,,,,,,0.7,1.1,-0.64,-0.66,-0.2,-0.56
1997,NM_South,AS,8.0,4.12,22.16,34.72,0,21,40,2.2142484,1.4583982e-08,1.6835661e-08,1.9611331e-08,1.0900733506995757e-08,1.1058602729403936e-08,3.3653260958576383e-09,0.019577372,0.0198495083028319,0.116640134,0.0793896600587054,49.872585,50.70166502928159,4.9117673e-08,4.1665996795958346e-08,,,,,,,-1.4,-0.4,2.26,-0.3,1.91,-0.2
1998,NM_South,AS,8.0,4.92,23.08,33.0,2,35,24,1.122703835,1.3637325333333332e-08,1.47957115e-08,1.927708e-08,6.954835095975832e-09,9.92401035363426e-09,1.2998170318057872e-08,0.0196708494999999,0.0180375181186172,0.108793221,0.0490881045449021,50.919186,44.450672276814686,4.3320896e-08,2.7747756423862268e-08,,,,,,,1.2,-2.4,-1.82,2.27,-1.25,1.38
1999,NM_South,AS,8.0,6.44,20.76,33.8,3,32,26,1.70281885,1.1683455333333336e-08,1.5378094e-08,2.1299348e-08,8.888405471515804e-09,8.322295335347782e-09,1.6600056341732638e-08,0.019288467,0.0184940983412393,0.111336553,0.0673866075842343,50.519958,46.136220636816816,4.8402249e-08,4.323147028236458e-08,,,,,,,0.4,1.3,-1.03,-1.15,-1.19,-0.9
2000,NM_South,AS,8.0,8.48,30.52,22.0,22,27,12,0.4865953899999999,1.3368728333333332e-08,1.5324851e-08,2.0745658e-08,6.725659296587868e-09,9.637521474532986e-09,1.7211944248179397e-08,0.0174938639999999,0.0142074768367363,0.088410835,0.0239878717700361,46.893028,38.89972934773315,3.5911828e-08,1.13917780474375e-08,,,,,,,0.7,1.3,-0.08,-1.37,-0.47,-0.93
2001,NM_South,AS,8.0,4.92,29.0,27.08,8,28,25,1.20279047,1.5259253666666664e-08,1.6687185e-08,1.8646988e-08,1.3748405418258874e-08,1.2456125553811922e-08,1.7012113663837965e-08,0.018556473,0.0169550677039088,0.102530632,0.0368297190199631,49.022402,42.90940446392853,3.8492926e-08,2.4436950447223377e-08,,,,,,,-0.4,0.9,0.38,-0.78,-0.1,-0.39
2002,NM_South,AS,8.0,6.199999999999999,27.84,26.96,11,35,15,1.87208915,1.3409580666666669e-08,1.5038786999999998e-08,1.7615216e-08,7.0453193640142755e-09,6.91567625946875e-09,8.82669252253125e-09,0.018319735,0.0165047666670758,0.102730292,0.0565601435154756,48.527043000000006,41.8700746725492,3.6336882e-08,2.7859149635868056e-08,,,,,,,-1.0,-0.2,1.01,-0.2,0.81,0.09
2003,NM_South,AS,8.0,8.559999999999999,29.08,23.36,8,39,14,0.9720509,1.4440690166666668e-08,1.642216275e-08,2.0773971e-08,5.934390632973706e-09,8.733290949868055e-09,6.236872080379629e-09,0.017826174,0.0168873909235273,0.094501952,0.0457924917305562,47.52684,43.125376310326125,3.477381e-08,1.9819555466075232e-08,,,,,,,0.1,-0.3,0.05,0.53,0.2,0.45
2004,NM_South,AS,8.0,8.84,27.6,24.56,13,26,22,2.20293095,1.5650779833333332e-08,1.786413425e-08,2.3600583e-08,1.1579728984748844e-08,1.5206120367272572e-08,1.4755210286523151e-08,0.018411964,0.0176603788979841,0.097717628,0.0634222620879118,47.829447,41.73786316276055,3.4668595000000004e-08,6.171350374997454e-08,,,,,,,-0.3,0.4,0.77,-0.43,0.7,0.21
2005,NM_South,AS,8.0,6.68,21.44,32.879999999999995,7,26,28,2.2982466,1.3142208333333334e-08,1.3880140000000001e-08,1.6905226e-08,1.5326963733277783e-08,1.6998483634032986e-08,1.2700260908719906e-08,0.019275793,0.0186083379147441,0.10721668,0.0650875819432444,50.016682,46.97581014334909,4.0720546e-08,4.1564589374209495e-08,,,,,,,-0.3,0.3,0.01,0.83,-0.1,0.53
2006,NM_South,AS,8.0,5.28,24.880000000000003,30.84,14,4,43,3.71709935,1.2386797e-08,1.4490415e-08,1.6886318e-08,2.194922610200617e-09,2.6952738306429396e-09,3.81009548949537e-09,0.019223274,0.0201116478064115,0.106476638,0.1090587436109878,50.357832,48.5713277463402,4.2063348e-08,8.177541549338541e-08,,,,,,,-1.0,1.8,0.59,-0.62,0.31,-0.71
2007,NM_South,AS,8.0,6.24,22.12,32.64,2,27,32,1.71208785,1.4296283833333333e-08,1.61915805e-08,2.05618e-08,1.08976727283723e-08,9.400588514321761e-09,1.51718587765625e-08,0.019908948,0.0197101819918371,0.112432822,0.0602779983676419,50.536792000000005,48.57452383440922,4.3975072e-08,2.920120541267014e-08,,,,,,,0.4,0.2,-0.9,-0.19,-0.72,-0.18
2008,NM_South,AS,8.0,8.719999999999999,26.6,25.68,6,21,34,2.1202306,1.2676033499999998e-08,1.4931289e-08,1.6617756e-08,3.642690028689815e-09,4.483476351462384e-09,4.969365392912037e-09,0.018134156,0.0194456400345677,0.099322966,0.0825139769554354,47.467664,46.10721233272366,3.4859168e-08,4.9561543071811355e-08,,,,,,,1.0,1.4,-1.01,-1.52,-0.13,-1.21
2009,NM_South,AS,8.0,7.56,32.879999999999995,20.56,11,34,16,1.3582817,1.3487308833333332e-08,1.551833275e-08,1.7255317e-08,2.7874893515907403e-09,3.877901300925347e-09,5.718299662197916e-09,0.017897302,0.0166279819355904,0.096444966,0.0406242080601625,48.206654,42.10786362488463,3.4912942000000004e-08,2.4084291360268523e-08,,,,,,,-0.2,0.4,0.56,-0.95,0.56,-0.7
2010,NM_South,AS,8.0,6.24,19.08,35.68,5,26,30,1.86483165,1.3473636e-08,1.47134755e-08,2.207484e-08,1.3701728544260033e-08,1.3116019859972222e-08,1.1805270109523149e-08,0.0198131745,0.0194068987184867,0.105515516,0.0567604343002989,50.478686,48.00369489554792,3.758397e-08,2.8605099645997683e-08,,,,,,,1.8,-0.7,-2.38,1.33,-1.38,0.9
2011,NM_South,AS,8.0,11.08,28.24,21.68,15,23,23,1.2678847,1.06719e-08,1.2854496e-08,1.846593e-08,2.19006362413711e-09,2.9396674387470846e-09,5.415856474525036e-10,0.01725903,0.01578197817251,0.0890091319999999,0.0417992199128116,47.129183,44.344090349446205,2.8625666e-08,2.1741360973783565e-08,,,,,,,0.4,2.5,-0.81,-1.75,-0.64,-0.92
