time,q,Month,Year,Region
1986-01-01,0.002771723341543,1,1986,NM_South
1986-02-01,0.0036031583533961,2,1986,NM_South
1986-03-01,0.0033748252339632,3,1986,NM_South
1986-04-01,0.0038870179586954,4,1986,NM_South
1986-05-01,0.0049834430124362,5,1986,NM_South
1986-06-01,0.0096553132690119,6,1986,NM_South
1986-07-01,0.010253912311094,7,1986,NM_South
1986-08-01,0.0109887750858201,8,1986,NM_South
1986-09-01,0.0092527052387365,9,1986,NM_South
1986-10-01,0.0066159292983434,10,1986,NM_South
1986-11-01,0.0046575014601965,11,1986,NM_South
1986-12-01,0.0037658130698298,12,1986,NM_South
1987-01-01,0.0028808299457151,1,1987,NM_South
1987-02-01,0.0035537730272534,2,1987,NM_South
1987-03-01,0.0032451427441501,3,1987,NM_South
1987-04-01,0.003980507613694,4,1987,NM_South
1987-05-01,0.0062193464058816,5,1987,NM_South
1987-06-01,0.0086385872659911,6,1987,NM_South
1987-07-01,0.0089401022054015,7,1987,NM_South
1987-08-01,0.0105156817447879,8,1987,NM_South
1987-09-01,0.0081709529558664,9,1987,NM_South
1987-10-01,0.0059328463019389,10,1987,NM_South
1987-11-01,0.0038899045038033,11,1987,NM_South
1987-12-01,0.0029624113519075,12,1987,NM_South
1988-01-01,0.0027808690686624,1,1988,NM_South
1988-02-01,0.0033093108619403,2,1988,NM_South
1988-03-01,0.0023350888855674,3,1988,NM_South
1988-04-01,0.0036534998601081,4,1988,NM_South
1988-05-01,0.0053090865083896,5,1988,NM_South
1988-06-01,0.0078368218570766,6,1988,NM_South
1988-07-01,0.0110234356312703,7,1988,NM_South
1988-08-01,0.012228527206076,8,1988,NM_South
1988-09-01,0.0075889730522157,9,1988,NM_South
1988-10-01,0.0061076233075992,10,1988,NM_South
1988-11-01,0.0031070246613224,11,1988,NM_South
1988-12-01,0.0027550121857346,12,1988,NM_South
1989-01-01,0.0026322990120379,1,1989,NM_South
1989-02-01,0.003422808295296,2,1989,NM_South
1989-03-01,0.0029216856610885,3,1989,NM_South
1989-04-01,0.0033701843575596,4,1989,NM_South
1989-05-01,0.0046903016543298,5,1989,NM_South
1989-06-01,0.0073150393213623,6,1989,NM_South
1989-07-01,0.0093714296591795,7,1989,NM_South
1989-08-01,0.0107257734194259,8,1989,NM_South
1989-09-01,0.0082726261562818,9,1989,NM_South
1989-10-01,0.0047750356558722,10,1989,NM_South
1989-11-01,0.0027594990330507,11,1989,NM_South
1989-12-01,0.0025971743789474,12,1989,NM_South
1990-01-01,0.0024023995968188,1,1990,NM_South
1990-02-01,0.0026614805228031,2,1990,NM_South
1990-03-01,0.003711190754711,3,1990,NM_South
1990-04-01,0.0046442509579133,4,1990,NM_South
1990-05-01,0.004165778601084,5,1990,NM_South
1990-06-01,0.0062154276658495,6,1990,NM_South
1990-07-01,0.010624938377292,7,1990,NM_South
1990-08-01,0.0098862568814218,8,1990,NM_South
1990-09-01,0.0097774303301361,9,1990,NM_South
1990-10-01,0.0052166750570037,10,1990,NM_South
1990-11-01,0.004041767182221,11,1990,NM_South
1990-12-01,0.0028332749652229,12,1990,NM_South
1991-01-01,0.0032792991944047,1,1991,NM_South
1991-02-01,0.0031563519765101,2,1991,NM_South
1991-03-01,0.0028099665635616,3,1991,NM_South
1991-04-01,0.002775868124262,4,1991,NM_South
1991-05-01,0.0044789417401918,5,1991,NM_South
1991-06-01,0.0069150357829306,6,1991,NM_South
1991-07-01,0.0108134559777868,7,1991,NM_South
1991-08-01,0.0113840697350043,8,1991,NM_South
1991-09-01,0.0095381591451106,9,1991,NM_South
1991-10-01,0.0049414190764509,10,1991,NM_South
1991-11-01,0.0039585494670207,11,1991,NM_South
1991-12-01,0.0039405400660461,12,1991,NM_South
1992-01-01,0.0032905953276163,1,1992,NM_South
1992-02-01,0.003719064241575,2,1992,NM_South
1992-03-01,0.003511056960563,3,1992,NM_South
1992-04-01,0.0045772042965262,4,1992,NM_South
1992-05-01,0.0074858875851016,5,1992,NM_South
1992-06-01,0.0075444906519631,6,1992,NM_South
1992-07-01,0.0094365219514949,7,1992,NM_South
1992-08-01,0.0098347891620308,8,1992,NM_South
1992-09-01,0.0073195001637674,9,1992,NM_South
1992-10-01,0.0051532070714295,10,1992,NM_South
1992-11-01,0.0029840074302061,11,1992,NM_South
1992-12-01,0.003591382129522,12,1992,NM_South
1993-01-01,0.0041593273828075,1,1993,NM_South
1993-02-01,0.0036151826241124,2,1993,NM_South
1993-03-01,0.0035445792910677,3,1993,NM_South
1993-04-01,0.0032448406871083,4,1993,NM_South
1993-05-01,0.0053637748359745,5,1993,NM_South
1993-06-01,0.0071463934735369,6,1993,NM_South
1993-07-01,0.0104115160736833,7,1993,NM_South
1993-08-01,0.0106804228552254,8,1993,NM_South
1993-09-01,0.0074795863951571,9,1993,NM_South
1993-10-01,0.0048241509310173,10,1993,NM_South
1993-11-01,0.0031164244364174,11,1993,NM_South
1993-12-01,0.0025068993310093,12,1993,NM_South
1994-01-01,0.0022551677929159,1,1994,NM_South
1994-02-01,0.0024928746825329,2,1994,NM_South
1994-03-01,0.0036606912181559,3,1994,NM_South
1994-04-01,0.0034369649687046,4,1994,NM_South
1994-05-01,0.0071949966519754,5,1994,NM_South
1994-06-01,0.006555173825012,6,1994,NM_South
1994-07-01,0.0084937779195557,7,1994,NM_South
1994-08-01,0.0095834637006226,8,1994,NM_South
1994-09-01,0.0076081506738023,9,1994,NM_South
1994-10-01,0.0049812606002999,10,1994,NM_South
1994-11-01,0.0038459021942131,11,1994,NM_South
1994-12-01,0.0035806180967946,12,1994,NM_South
1995-01-01,0.0030912056739951,1,1995,NM_South
1995-02-01,0.003737529728679,2,1995,NM_South
1995-03-01,0.0034494293225282,3,1995,NM_South
1995-04-01,0.0029223697902825,4,1995,NM_South
1995-05-01,0.0045201015129848,5,1995,NM_South
1995-06-01,0.0063833113697483,6,1995,NM_South
1995-07-01,0.0073526784292973,7,1995,NM_South
1995-08-01,0.0105148255831065,8,1995,NM_South
1995-09-01,0.0087432450300247,9,1995,NM_South
1995-10-01,0.00375305065972,10,1995,NM_South
1995-11-01,0.0039078118855122,11,1995,NM_South
1995-12-01,0.0029483747011645,12,1995,NM_South
1996-01-01,0.0023370512561501,1,1996,NM_South
1996-02-01,0.0028905717854071,2,1996,NM_South
1996-03-01,0.0021070798273316,3,1996,NM_South
1996-04-01,0.0025050829880031,4,1996,NM_South
1996-05-01,0.0034558065268275,5,1996,NM_South
1996-06-01,0.0077162570890943,6,1996,NM_South
1996-07-01,0.0103938447365501,7,1996,NM_South
1996-08-01,0.010221752237844,8,1996,NM_South
1996-09-01,0.0082683253440975,9,1996,NM_South
1996-10-01,0.0051347695896142,10,1996,NM_South
1996-11-01,0.0034222101823457,11,1996,NM_South
1996-12-01,0.0025028425649117,12,1996,NM_South
1997-01-01,0.0030014767291856,1,1997,NM_South
1997-02-01,0.0033220692712946,2,1997,NM_South
1997-03-01,0.0031262582934863,3,1997,NM_South
1997-04-01,0.0041518979798063,4,1997,NM_South
1997-05-01,0.0064160535529265,5,1997,NM_South
1997-06-01,0.007407134713062,6,1997,NM_South
1997-07-01,0.0091246310526426,7,1997,NM_South
1997-08-01,0.0103392004172759,8,1997,NM_South
1997-09-01,0.009510307885556,9,1997,NM_South
1997-10-01,0.0054750698534162,10,1997,NM_South
1997-11-01,0.0035307926875447,11,1997,NM_South
1997-12-01,0.0027243103878718,12,1997,NM_South
1998-01-01,0.0032749983822204,1,1998,NM_South
1998-02-01,0.0031210453090433,2,1998,NM_South
1998-03-01,0.0032767807188047,3,1998,NM_South
1998-04-01,0.002977470195686,4,1998,NM_South
1998-05-01,0.0032392956399571,5,1998,NM_South
1998-06-01,0.0042549634431428,6,1998,NM_South
1998-07-01,0.0102713296002516,7,1998,NM_South
1998-08-01,0.0101352679057614,8,1998,NM_South
1998-09-01,0.0079022502128558,9,1998,NM_South
1998-10-01,0.0060660134498102,10,1998,NM_South
1998-11-01,0.0043820494426232,11,1998,NM_South
1998-12-01,0.0031913285816464,12,1998,NM_South
1999-01-01,0.0025956040824056,1,1999,NM_South
1999-02-01,0.0023046111300136,2,1999,NM_South
1999-03-01,0.0036210617343495,3,1999,NM_South
1999-04-01,0.0032086758575824,4,1999,NM_South
1999-05-01,0.0051395284883056,5,1999,NM_South
1999-06-01,0.0074598266636423,6,1999,NM_South
1999-07-01,0.0103644651883867,7,1999,NM_South
1999-08-01,0.0098286500026848,8,1999,NM_South
1999-09-01,0.0086654483385545,9,1999,NM_South
1999-10-01,0.0043333542468077,10,1999,NM_South
1999-11-01,0.0036101256691347,11,1999,NM_South
1999-12-01,0.0025088236944146,12,1999,NM_South
2000-01-01,0.0026467637436216,1,2000,NM_South
2000-02-01,0.0026273100699041,2,2000,NM_South
2000-03-01,0.0031042801430355,3,2000,NM_South
2000-04-01,0.003471457482423,4,2000,NM_South
2000-05-01,0.0042283084094887,5,2000,NM_South
2000-06-01,0.0091407300928563,6,2000,NM_South
2000-07-01,0.0093227224610975,7,2000,NM_South
2000-08-01,0.0084221063847871,8,2000,NM_South
2000-09-01,0.0057853704519493,9,2000,NM_South
2000-10-01,0.0063407633347898,10,2000,NM_South
2000-11-01,0.003589455765739,11,2000,NM_South
2000-12-01,0.0027551242068892,12,2000,NM_South
2001-01-01,0.0028836684817568,1,2001,NM_South
2001-02-01,0.0032597675059546,2,2001,NM_South
2001-03-01,0.0039276376294931,3,2001,NM_South
2001-04-01,0.0036458044068648,4,2001,NM_South
2001-05-01,0.0052147186875543,5,2001,NM_South
2001-06-01,0.006473472396154,6,2001,NM_South
2001-07-01,0.0093482552828281,7,2001,NM_South
2001-08-01,0.0094103770141697,8,2001,NM_South
2001-09-01,0.0075446906897391,9,2001,NM_South
2001-10-01,0.0047499149119602,10,2001,NM_South
2001-11-01,0.004778632335085,11,2001,NM_South
2001-12-01,0.0024763955705447,12,2001,NM_South
2002-01-01,0.0025341024681697,1,2002,NM_South
2002-02-01,0.0022029519322425,2,2002,NM_South
2002-03-01,0.0023441906043761,3,2002,NM_South
2002-04-01,0.0036054647889535,4,2002,NM_South
2002-05-01,0.0038127619358606,5,2002,NM_South
2002-06-01,0.0069459236159252,6,2002,NM_South
2002-07-01,0.0102984607238126,7,2002,NM_South
2002-08-01,0.0088267648022667,8,2002,NM_South
2002-09-01,0.0076780018648091,9,2002,NM_South
2002-10-01,0.0062678015563659,10,2002,NM_South
2002-11-01,0.0035199446389514,11,2002,NM_South
2002-12-01,0.0030918117884564,12,2002,NM_South
2003-01-01,0.0031546516554139,1,2003,NM_South
2003-02-01,0.0032432303830114,2,2003,NM_South
2003-03-01,0.0029636375834745,3,2003,NM_South
2003-04-01,0.0026133374312494,4,2003,NM_South
2003-05-01,0.0044526367726458,5,2003,NM_South
2003-06-01,0.007338927832574,6,2003,NM_South
2003-07-01,0.0083403009362856,7,2003,NM_South
2003-08-01,0.0090943833405313,8,2003,NM_South
2003-09-01,0.007793007582996,9,2003,NM_South
2003-10-01,0.0058108472631026,10,2003,NM_South
2003-11-01,0.0039224146431613,11,2003,NM_South
2003-12-01,0.0022952033534076,12,2003,NM_South
2004-01-01,0.0031209512912886,1,2004,NM_South
2004-02-01,0.0026956389734355,2,2004,NM_South
2004-03-01,0.0040853054041707,3,2004,NM_South
2004-04-01,0.0044415366764547,4,2004,NM_South
2004-05-01,0.0038779362436643,5,2004,NM_South
2004-06-01,0.006446541310369,6,2004,NM_South
2004-07-01,0.0084552386416286,7,2004,NM_South
2004-08-01,0.0098752007935414,8,2004,NM_South
2004-09-01,0.0077851781044427,9,2004,NM_South
2004-10-01,0.0064292360423659,10,2004,NM_South
2004-11-01,0.004231282971218,11,2004,NM_South
2004-12-01,0.0030723381109613,12,2004,NM_South
2005-01-01,0.0038448179894671,1,2005,NM_South
2005-02-01,0.0042990437674655,2,2005,NM_South
2005-03-01,0.0032505657682579,3,2005,NM_South
2005-04-01,0.0032205721041221,4,2005,NM_South
2005-05-01,0.0057727280645051,5,2005,NM_South
2005-06-01,0.0055912017842821,6,2005,NM_South
2005-07-01,0.0081205454366882,7,2005,NM_South
2005-08-01,0.0105960789273463,8,2005,NM_South
2005-09-01,0.0080122589873978,9,2005,NM_South
2005-10-01,0.006556608095866,10,2005,NM_South
2005-11-01,0.0026317589100427,11,2005,NM_South
2005-12-01,0.0021758208086816,12,2005,NM_South
2006-01-01,0.0019745868067655,1,2006,NM_South
2006-02-01,0.0022559299368425,2,2006,NM_South
2006-03-01,0.002942265547485,3,2006,NM_South
2006-04-01,0.0033342355688319,4,2006,NM_South
2006-05-01,0.0040940730598935,5,2006,NM_South
2006-06-01,0.0062870131843744,6,2006,NM_South
2006-07-01,0.009464169172518,7,2006,NM_South
2006-08-01,0.0121928184626795,8,2006,NM_South
2006-09-01,0.007918829343732,9,2006,NM_South
2006-10-01,0.0058566179066327,10,2006,NM_South
2006-11-01,0.0034249747044103,11,2006,NM_South
2006-12-01,0.0027081173299033,12,2006,NM_South
2007-01-01,0.0029911927871206,1,2007,NM_South
2007-02-01,0.0027980923211773,2,2007,NM_South
2007-03-01,0.0035377700051721,3,2007,NM_South
2007-04-01,0.0038609690395026,4,2007,NM_South
2007-05-01,0.0064430326477777,5,2007,NM_South
2007-06-01,0.0075426102968686,6,2007,NM_South
2007-07-01,0.0099880941128135,7,2007,NM_South
2007-08-01,0.0105285921828519,8,2007,NM_South
2007-09-01,0.0091815898089852,9,2007,NM_South
2007-10-01,0.0046799657024431,10,2007,NM_South
2007-11-01,0.0034065792305279,11,2007,NM_South
2007-12-01,0.0031724950250345,12,2007,NM_South
2008-01-01,0.0024144598743348,1,2008,NM_South
2008-02-01,0.0024133496646779,2,2008,NM_South
2008-03-01,0.0022987840295983,3,2008,NM_South
2008-04-01,0.0019716422507025,4,2008,NM_South
2008-05-01,0.0041131926705251,5,2008,NM_South
2008-06-01,0.005614188125124,6,2008,NM_South
2008-07-01,0.0116954445363945,7,2008,NM_South
2008-08-01,0.0108558339806357,8,2008,NM_South
2008-09-01,0.008589806053932,9,2008,NM_South
2008-10-01,0.0054474506376818,10,2008,NM_South
2008-11-01,0.0030600457896252,11,2008,NM_South
2008-12-01,0.0027931653907541,12,2008,NM_South
2009-01-01,0.0024060782915197,1,2009,NM_South
2009-02-01,0.0020497810067697,2,2009,NM_South
2009-03-01,0.0027825693897585,3,2009,NM_South
2009-04-01,0.0026316388873771,4,2009,NM_South
2009-05-01,0.0054781084272339,5,2009,NM_South
2009-06-01,0.00680361474169,6,2009,NM_South
2009-07-01,0.0095820834399681,7,2009,NM_South
2009-08-01,0.0085800522119735,8,2009,NM_South
2009-09-01,0.0080479297236169,9,2009,NM_South
2009-10-01,0.0054011498940452,10,2009,NM_South
2009-11-01,0.003411774211571,11,2009,NM_South
2009-12-01,0.002961715220447,12,2009,NM_South
2010-01-01,0.002652756875391,1,2010,NM_South
2010-02-01,0.0031979158256106,2,2010,NM_South
2010-03-01,0.0029800566841298,3,2010,NM_South
2010-04-01,0.004156328816545,4,2010,NM_South
2010-05-01,0.0044374979137569,5,2010,NM_South
2010-06-01,0.0068226683398555,6,2010,NM_South
2010-07-01,0.0118878308674775,7,2010,NM_South
2010-08-01,0.0103430811501306,8,2010,NM_South
2010-09-01,0.0090638175683561,9,2010,NM_South
2010-10-01,0.0053677035778954,10,2010,NM_South
2010-11-01,0.0025359968259085,11,2010,NM_South
2010-12-01,0.0029670962366218,12,2010,NM_South
2011-01-01,0.0021337108564525,1,2011,NM_South
2011-02-01,0.0020284409768244,2,2011,NM_South
2011-03-01,0.0023339226653332,3,2011,NM_South
2011-04-01,0.0023291317605976,4,2011,NM_South
2011-05-01,0.0026844008511789,5,2011,NM_South
2011-06-01,0.0043026544493226,6,2011,NM_South
2011-07-01,0.0086457686221501,7,2011,NM_South
2011-08-01,0.0092710867099746,8,2011,NM_South
2011-09-01,0.0065108914625354,9,2011,NM_South
2011-10-01,0.0044344733425836,10,2011,NM_South
2011-11-01,0.0031757396377615,11,2011,NM_South
2011-12-01,0.0031785801741809,12,2011,NM_South
2012-01-01,0.0026984254996554,1,2012,NM_South
2012-02-01,0.0027523356802915,2,2012,NM_South
2012-03-01,0.0022093071323866,3,2012,NM_South
2012-04-01,0.0034681448568522,4,2012,NM_South
2012-05-01,0.004311792174931,5,2012,NM_South
2012-06-01,0.0056746475425469,6,2012,NM_South
2012-07-01,0.009321558241241,7,2012,NM_South
2012-08-01,0.0085859793312768,8,2012,NM_South
2012-09-01,0.0067011013826153,9,2012,NM_South
2012-10-01,0.004356120546096,10,2012,NM_South
2012-11-01,0.0033444635003195,11,2012,NM_South
2012-12-01,0.0025022964617832,12,2012,NM_South
2013-01-01,0.0024938468661243,1,2013,NM_South
2013-02-01,0.0021777991822864,2,2013,NM_South
2013-03-01,0.0023606757174975,3,2013,NM_South
2013-04-01,0.0026724785997284,4,2013,NM_South
2013-05-01,0.0036112938897466,5,2013,NM_South
2013-06-01,0.0066951882659563,6,2013,NM_South
2013-07-01,0.010239183529646,7,2013,NM_South
2013-08-01,0.0094468158954487,8,2013,NM_South
2013-09-01,0.0090619452147726,9,2013,NM_South
2013-10-01,0.0042083906481308,10,2013,NM_South
2013-11-01,0.0038862338106134,11,2013,NM_South
2013-12-01,0.0028605501159827,12,2013,NM_South
2014-01-01,0.0020181730377815,1,2014,NM_South
2014-02-01,0.0025486892227967,2,2014,NM_South
2014-03-01,0.0028070020037211,3,2014,NM_South
2014-04-01,0.0027767642934986,4,2014,NM_South
2014-05-01,0.0038743535670958,5,2014,NM_South
2014-06-01,0.0063953256385758,6,2014,NM_South
2014-07-01,0.0097859539397721,7,2014,NM_South
2014-08-01,0.010070183614957,8,2014,NM_South
2014-09-01,0.0106390630446565,9,2014,NM_South
2014-10-01,0.0059036167821076,10,2014,NM_South
2014-11-01,0.0034127323925181,11,2014,NM_South
2014-12-01,0.0035358436413891,12,2014,NM_South
2015-01-01,0.0032266512521352,1,2015,NM_South
2015-02-01,0.0033571358934301,2,2015,NM_South
2015-03-01,0.0038043763522901,3,2015,NM_South
2015-04-01,0.0033702363673814,4,2015,NM_South
2015-05-01,0.0053678936137827,5,2015,NM_South
2015-06-01,0.0087392962843261,6,2015,NM_South
2015-07-01,0.010335171656467,7,2015,NM_South
2015-08-01,0.0092418811946763,8,2015,NM_South
2015-09-01,0.0088405914133449,9,2015,NM_South
2015-10-01,0.0074436356060516,10,2015,NM_South
2015-11-01,0.004079048222537,11,2015,NM_South
2015-12-01,0.0027905749015547,12,2015,NM_South
2016-01-01,0.002636593823089,1,2016,NM_South
2016-02-01,0.0024268642168255,2,2016,NM_South
2016-03-01,0.0025138986527921,3,2016,NM_South
2016-04-01,0.0036675465127399,4,2016,NM_South
2016-05-01,0.0046410883606745,5,2016,NM_South
2016-06-01,0.0076768216419306,6,2016,NM_South
2016-07-01,0.0078150717496905,7,2016,NM_South
2016-08-01,0.01053978429642,8,2016,NM_South
2016-09-01,0.0094257759221674,9,2016,NM_South
2016-10-01,0.0056360362510204,10,2016,NM_South
2016-11-01,0.0046933922379692,11,2016,NM_South
2016-12-01,0.0034367729324396,12,2016,NM_South
2017-01-01,0.0033839649599493,1,2017,NM_South
2017-02-01,0.0032009684020726,2,2017,NM_South
2017-03-01,0.0031853174464771,3,2017,NM_South
2017-04-01,0.0038500309739101,4,2017,NM_South
2017-05-01,0.0044810681417509,5,2017,NM_South
2017-06-01,0.0071463574667372,6,2017,NM_South
2017-07-01,0.0100648466070929,7,2017,NM_South
2017-08-01,0.0111568848324057,8,2017,NM_South
2017-09-01,0.0078656873081557,9,2017,NM_South
2017-10-01,0.0061277071003112,10,2017,NM_South
2017-11-01,0.0041223564010443,11,2017,NM_South
2017-12-01,0.0025524719371412,12,2017,NM_South
2018-01-01,0.0021923579316248,1,2018,NM_South
2018-02-01,0.003112649723584,2,2018,NM_South
2018-03-01,0.0026566496105123,3,2018,NM_South
2018-04-01,0.0029622193156425,4,2018,NM_South
2018-05-01,0.0039003344734447,5,2018,NM_South
2018-06-01,0.0066876588440671,6,2018,NM_South
2018-07-01,0.0096802979872362,7,2018,NM_South
2018-08-01,0.0099110875705586,8,2018,NM_South
2018-09-01,0.0093989528567814,9,2018,NM_South
2018-10-01,0.007051671585838,10,2018,NM_South
2018-11-01,0.0033463758614582,11,2018,NM_South
2018-12-01,0.0030443348226969,12,2018,NM_South
2019-01-01,0.002926852636843,1,2019,NM_South
2019-02-01,0.0028549370559877,2,2019,NM_South
2019-03-01,0.003574384919694,3,2019,NM_South
2019-04-01,0.0037068459342159,4,2019,NM_South
2019-05-01,0.00453186773497,5,2019,NM_South
2019-06-01,0.0065717489551326,6,2019,NM_South
2019-07-01,0.0086661844775702,7,2019,NM_South
2019-08-01,0.0094229193827259,8,2019,NM_South
2019-09-01,0.0091062415798935,9,2019,NM_South
2019-10-01,0.0052896028290057,10,2019,NM_South
2019-11-01,0.003967997251182,11,2019,NM_South
2019-12-01,0.0033770716581878,12,2019,NM_South
2020-01-01,0.0027584188290602,1,2020,NM_South
2020-02-01,0.0030299281020683,2,2020,NM_South
2020-03-01,0.0043497273387746,3,2020,NM_South
2020-04-01,0.00312621028442,4,2020,NM_South
2020-05-01,0.0040173865780802,5,2020,NM_South
2020-06-01,0.0058601145669575,6,2020,NM_South
2020-07-01,0.0085853232073715,7,2020,NM_South
2020-08-01,0.0074414651961818,8,2020,NM_South
2020-09-01,0.0062930323210547,9,2020,NM_South
2020-10-01,0.0034808772612955,10,2020,NM_South
2020-11-01,0.0036718313219022,11,2020,NM_South
2020-12-01,0.0021399940429972,12,2020,NM_South
2021-01-01,0.0024926626424903,1,2021,NM_South
2021-02-01,0.0023202860901422,2,2021,NM_South
2021-03-01,0.0026023153497909,3,2021,NM_South
2021-04-01,0.0031667879472848,4,2021,NM_South
2021-05-01,0.0055125289273529,5,2021,NM_South
2021-06-01,0.0071784935354541,6,2021,NM_South
2021-07-01,0.0112806902123595,7,2021,NM_South
2021-08-01,0.010715939562357,8,2021,NM_South
2021-09-01,0.0081180129584439,9,2021,NM_South
2021-10-01,0.0046664231450068,10,2021,NM_South
2021-11-01,0.0033890119130382,11,2021,NM_South
2021-12-01,0.0031288407811747,12,2021,NM_South
2022-01-01,0.002433857537475,1,2022,NM_South
2022-02-01,0.0019792996967684,2,2022,NM_South
2022-03-01,0.0022241819414111,3,2022,NM_South
2022-04-01,0.0025165471529465,4,2022,NM_South
